,filename,source,subset,class,plant,pred
17297,947633cb-9ba7-4703-9afa-9fde8ad25888___JR_Sept.L.S_2539.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17300,94d2930c-7f66-4900-90b5-4ea22d053320___JR_Sept.L.S_8377.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17301,94efa674-cb5a-4a95-80d2-bb194bb5d89a___Matt.S_CG_6370.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17303,94f6e97d-5aee-44eb-a1bc-8699e05f71d8___Keller.St_CG_1927.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17313,962119e0-4165-4c4e-bf7e-fd68f89e4e6b___Keller.St_CG_2016.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17314,963549d4-2e44-4b10-8e73-9d955a80949c___Keller.St_CG_1946.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17316,965adbc7-971b-49a3-8bea-be05886c959c___Matt.S_CG_1498.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17319,96d09f73-139b-44ef-a2bd-5a9717f6a2b6___JR_Sept.L.S_2670.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17329,97e6d900-b2e6-49b8-8e76-07404a986370___Matt.S_CG_6715.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17333,988d5328-da67-4872-9db0-baff075a432f___JR_Sept.L.S_2586.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17339,9a14bf02-01b4-4107-9254-998b5967e209___Matt.S_CG_6194.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17345,9b18c916-ef3f-42e2-88f3-172b48bdc325___JR_Sept.L.S_2576.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17346,9b1c7c43-4440-48e8-8a28-02f78ab73588___JR_Sept.L.S_8424.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17352,9b542a20-992a-454e-afa1-a93d68699261___Keller.St_CG_1802.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17353,9b545b69-98e0-461b-a822-b95ffef9821f___Matt.S_CG_6327.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17362,9d10152c-26ee-453a-92db-33836cabdd4f___Keller.St_CG_1889.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17367,9d8b787b-4b2f-4f54-8a2d-e0640c374fe0___Matt.S_CG_1425.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17372,9e684d71-c6e4-45e4-ac84-ac99499c55c1___Matt.S_CG_7625.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17374,9ee905ed-4e49-4256-8d6d-74fc6450ead1___Keller.St_CG_1794.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17376,9f5544b0-3ad1-4c99-b362-c477734fadc8___JR_Sept.L.S_2593.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17379,9fdb4f0f-cb19-4d44-869f-ba67dc1f3c2d___Matt.S_CG_1372.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17383,a0337427-9957-4062-a0e4-e0a3d21e5574___Matt.S_CG_7478.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17384,a034ca55-7435-4e9d-b0c8-d4c7201662d0___Matt.S_CG_1639.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17387,a0a1df7a-5ffe-42b6-a055-fb19f91add93___Matt.S_CG_7716.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17389,a117ce94-cbcb-4dd9-b0f0-9293ae869a8a___Matt.S_CG_2792.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17390,a118d49a-e8aa-43cd-ac08-0c821ffd1ecb___JR_Sept.L.S_2644.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17396,a1b6deb1-e0f7-4eb4-a2ca-77d1f1e45aaa___Matt.S_CG_7818.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17397,a201604c-5abc-414a-89cb-b74c80289fa6___Keller.St_CG_1949.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17399,a297d3a4-a01d-4d04-8bb0-bb16d2bcd7d7___Matt.S_CG_6443.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17407,a45bce54-4c25-4d5d-a9a9-fbc76436844c___Matt.S_CG_6523.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17408,a46ff722-2186-4645-9018-01e8e20cfa2a___Matt.S_CG_6511.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17409,a4880706-e191-43ff-a5a7-bd0f0c03aa2d___Keller.St_CG_1851.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17411,a494e2ac-9dbe-47e5-9963-3e99f8eb9d2e___Matt.S_CG_6062.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17414,a5bf2855-754e-4661-86b1-a86f0974cd30___JR_Sept.L.S_2574.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17415,a5e35b30-5401-4df1-a489-5d8a530cd37d___Matt.S_CG_0860.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17417,a63b93a4-167f-4544-9a84-1e0d05bf35f6___Matt.S_CG_7623.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17421,a68bc7e8-ac57-4c01-89d3-a53e2cb80480___Matt.S_CG_1536.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17425,a75b4e94-87bc-4fd4-a5ed-e865e56257ad___Matt.S_CG_2507.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17427,a7c4ec00-e9fb-4f44-af56-5bb6e7b73e3c___Matt.S_CG_0978.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17429,a7c9d081-6e31-4344-bfe4-6184a6b16df8___JR_Sept.L.S_2588.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17430,a7ef1e20-bcbe-41b8-8148-a093ed765f09___Matt.S_CG_7780.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17431,a8056fd4-4ac0-46c4-a7c5-905b4bf87760___Keller.St_CG_1782.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17434,a8573a9e-d9de-4a2b-835a-bd1390c1d6d9___Matt.S_CG_7463.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17438,a8b47dc6-f90e-49a8-9dd7-51fcc2480c8c___Matt.S_CG_6211.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17439,a8b5f14e-661f-44dc-b947-0b2130e313a1___Matt.S_CG_6878.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17442,a9029aef-c4b6-4ab9-ad68-41f7b1b3ddda___Matt.S_CG_7754.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17446,aa1d512a-2d97-4f5c-a9f5-f2698f50b120___Matt.S_CG_6608.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17447,aa233fb1-e0b7-45cc-a5f3-a163b703299e___JR_Sept.L.S_2718.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17453,ab782c5e-dfe5-40ff-96ab-a3216bdeff42___JR_Sept.L.S_8383.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17454,abb40b01-9ffd-4dd8-b46a-371a115110ea___JR_Sept.L.S_8358.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17462,acb8c617-8f07-44b5-95bc-74c11726ace7___JR_Sept.L.S_2660.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17463,ad006c78-964b-4884-baaf-86719b74099f___Matt.S_CG_1223.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17468,ae6a7d48-2026-4e14-b16d-1e0302f39328___Matt.S_CG_2591.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17469,ae8c423f-0b96-4974-8f49-bda27b74b55d___Matt.S_CG_1489.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17472,aed8e4ba-1ea2-4258-86d1-621bb13dd029___JR_Sept.L.S_2456.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17473,aef1351a-7949-4ab8-bc46-3a6522535f8a___JR_Sept.L.S_8450.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17474,af0f0510-1054-413d-b539-11e1bcf48339___Matt.S_CG_1437.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17476,af1e0a25-54f6-46de-bf77-666952e4bebc___Matt.S_CG_2604.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17477,af4c2153-c15e-4310-b8b8-8aec82606bb7___JR_Sept.L.S_2581.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17480,af99c5cd-5368-4d0e-9a34-daa6ec616d80___Matt.S_CG_6120.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17481,afc72d10-1f6f-4e76-9c71-b1dccf0022f3___Matt.S_CG_6283.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17483,afe0abc2-6168-4d8c-9b47-3eb99644c0b6___Matt.S_CG_7782.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17484,afe64b64-8d22-4a85-86eb-f6963418a31c___Matt.S_CG_7833.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17486,b023b89b-4115-4c7d-9ae1-02a1201c7ff3___Matt.S_CG_6223.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17495,b09cc616-1774-4fd0-8d00-c4967daa0e71___JR_Sept.L.S_2698.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17496,b0db8ed2-d2eb-421a-8159-234f88e0aaa9___Matt.S_CG_7860.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17498,b0e900f0-d8b8-4efe-a447-4cd4340417d3___Matt.S_CG_7582.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17499,b11ca2cb-b0eb-4ce7-831f-7a085c268ab1___JR_Sept.L.S_8543.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17505,b21a2dc2-f8ba-495e-a93f-9dd1f5d51b4b___Keller.St_CG_1967.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17507,b286ce6e-d1d1-41a6-a533-86eb21132efe___JR_Sept.L.S_2465.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17508,b2a295e0-c517-4602-a97f-1251f008495f___Matt.S_CG_6352.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17513,b37047b7-2e50-4b67-8a37-bf9aa243b53e___Matt.S_CG_2632.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17515,b3d2dbe8-26ec-43a9-a76a-4e527dcb6f97___Matt.S_CG_7622.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17520,b49c2ffd-6fa4-4ab8-8458-f4cc444c1325___Matt.S_CG_6007.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17535,b6b5c469-9b5a-4b91-ac32-c11f1a9fc8df___Matt.S_CG_2503.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17539,b7534867-a544-48de-a419-32b315e3b5d2___Matt.S_CG_7584.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17540,b77f34e1-6fa3-41d6-aea9-b11b8e7e3a04___Matt.S_CG_0955.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17542,b7d15da3-772d-4b97-bdf9-ed480e7f1c71___Matt.S_CG_6441.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17545,b80cfb6a-4e71-4ecc-9009-066afc52670f___Keller.St_CG_2040.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17553,b9f908ad-b621-476a-9d0f-bc7ca4f0f7da___JR_Sept.L.S_2584.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17555,ba0b33b8-1915-4e1b-a979-081d7c6231e2___JR_Sept.L.S_8451.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17559,ba4294aa-6468-4014-8a3c-7988bb111749___Keller.St_CG_1789.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17561,ba871bd3-5f16-4cf9-9dde-53a3bf47fd0a___Keller.St_CG_1957.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17564,badbd0d4-8e02-49bf-a042-87ae373ca66f___Matt.S_CG_6741.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17573,bbe43e9e-f606-4881-9b3d-ff2dfc79738c___Matt.S_CG_6844.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17586,bd1ba363-76f2-4dc0-8b71-b589f86a73f7___Matt.S_CG_2875.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17587,bd20fd37-532f-4269-89f8-67071ccee72a___Matt.S_CG_1616.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17595,be419ce9-4bc5-42fb-87c3-ebabb27321af___JR_Sept.L.S_2638.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17600,beeecf7f-1986-4254-aa64-02d0b3a95896___Matt.S_CG_7581.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17601,bef6003b-6464-4498-9b5d-c69ded9cea76___Matt.S_CG_7771.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17606,bfba7874-d314-4594-8abe-ba74da25c523___Keller.St_CG_1983.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17607,bfc3baa5-29f8-43c0-bc0a-79becd72135f___Matt.S_CG_6153.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17612,c06b8139-8834-4755-b335-d1041d082aae___JR_Sept.L.S_2536.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17613,c072e52b-f0fb-4e65-b8f3-7831c271e971___Matt.S_CG_7445.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17626,c20c23c7-ceeb-4a0a-b137-cb00f2156449___JR_Sept.L.S_2695.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17630,c280146e-f898-446c-a1e2-af20cc2b0251___Keller.St_CG_1884.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17632,c2f1a5c9-63f5-4e18-8b33-891145c7a2be___Matt.S_CG_7539.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17634,c3065a72-22dc-408e-9505-a4e3638faeaf___JR_Sept.L.S_8548.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17636,c3233f4f-a6f5-4bfb-a6bf-bd5e5d045f7a___JR_Sept.L.S_2728.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17640,c38a2c2c-8f40-4a27-83a7-c6848639fb73___Keller.St_CG_1954.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17646,c4554e01-7d63-459a-9d37-0f8ba985b950___Keller.St_CG_1910.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17649,c4ffa72c-748c-4697-9034-75abe541f5c7___JR_Sept.L.S_2472.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17653,c55b187d-939e-4394-8306-d310764c30f6___Matt.S_CG_2479.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17654,c57b7d7a-c5dd-4866-9a7f-3ad5e356e992___Matt.S_CG_6593.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17655,c5806b61-685f-43a2-a5af-c8c9f086e7ea___Matt.S_CG_1244.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17660,c64ec89b-0285-4b50-89c9-20a0911e7926___Keller.St_CG_1996.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17661,c66d82d9-a895-42ae-a7fb-a93917e3f10d___Matt.S_CG_6813.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17664,c6c3b881-6770-4bcc-8262-cc0f0b85b121___Keller.St_CG_2037.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17665,c6cdcab7-12bb-48e1-9434-377ef63eb24f___JR_Sept.L.S_8446.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17675,c7ce1816-e41a-433b-9fd5-e933d0253d69___JR_Sept.L.S_2662.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17677,c8055b76-f328-4519-b530-b34a695b9261___Keller.St_CG_1901.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17688,ca8da8d9-ca5f-41fa-a759-c82aa369f253___Matt.S_CG_1500.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17690,caa74798-7dab-43f3-8ed0-f53d79cb31db___JR_Sept.L.S_8397.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17695,cb8d79da-8394-46ee-896c-70906127d4ad___JR_Sept.L.S_8537.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17696,cba8fd06-5896-4944-a6d5-77300f74f11d___Keller.St_CG_1948.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17698,cbb5096f-9a1f-4ffc-8b08-cfc4d9712f07___Matt.S_CG_1148.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17699,cbc521e4-3e95-4c0d-a806-56519afd72df___JR_Sept.L.S_8561.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17700,cbf33493-c9d7-486c-90c7-0e1117aec294___Matt.S_CG_7472.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17703,cc2c7bfd-1c41-470d-91e6-e899126483e7___Matt.S_CG_7387.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17704,cc446d29-cb74-4c2d-b9c4-a08632ea045b___Matt.S_CG_7850.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17706,ccfd6b0f-5f54-45ea-8567-cf0cc63403bf___Matt.S_CG_2568.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17708,cd3b1a93-f5b4-406f-aa8a-640280edf543___Keller.St_CG_1860.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17709,cd6c24ea-037a-4d83-b2c8-24616da8ff46___Keller.St_CG_1883.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17711,cd89e385-73ad-46bb-9f59-10e44880b2ce___Matt.S_CG_6835.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17712,cda009cd-6374-4de5-af6c-de0b1bf35758___Keller.St_CG_1969.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17713,cde3269d-4c8f-4ea8-9b3c-e5b1d4529022___Matt.S_CG_2522.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17721,ce36c943-7a6b-4437-b5cc-773c511eeb55___Matt.S_CG_7800.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17724,cecd2851-68ff-4422-a339-ee3996b57f6e___Keller.St_CG_1989.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17726,cee2bd4d-a256-46c7-98bf-1a9a19176a4c___Matt.S_CG_7749.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17727,cf01b83b-612f-45af-8ada-7f500859ad73___JR_Sept.L.S_2600.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17730,cfc1a407-d586-4756-8c06-a03e354f99c4___Matt.S_CG_0804.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17734,d01e3301-f680-4807-801c-b3660181c350___Matt.S_CG_6589.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17735,d0262a47-cb25-4411-a26c-8e838e1c288e___Matt.S_CG_6827.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17736,d086f972-4637-49e5-99cb-57cc43ec0146___Matt.S_CG_7452.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17737,d0c0535c-8273-4a9a-9fea-8ab8402e3f92___Keller.St_CG_1878.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17738,d12cfd6a-ecd5-44cd-89fe-85ce877d31f9___JR_Sept.L.S_2470.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17739,d13b42e1-25f4-4d5e-9289-3806a53c5405___Keller.St_CG_1775.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17741,d16a363b-66e1-4206-89f8-31b2b4fadd5b___Matt.S_CG_7491.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17746,d2418bf8-8dfb-4a48-b3df-0f1acf515dfd___Matt.S_CG_7455.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17751,d2c083f5-2817-4fe3-b258-da25cbee36d5___Matt.S_CG_7665.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17752,d2c3536c-a6ea-4a53-ab77-ad1a9ea0a279___Matt.S_CG_2467.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17753,d2d13290-3e84-4c25-adcf-aa68bc6d70ba___Matt.S_CG_7630.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17754,d2f97435-6763-41b9-9c83-44fb45fa4d24___Matt.S_CG_1051.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17755,d310ed28-a64c-4997-8336-21ea17eb4368___Matt.S_CG_7735.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17758,d34bb16c-4890-499a-8bcd-7fbd6c540a91___Matt.S_CG_7546.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17761,d3c59c88-195f-4aca-8311-a7c06fcf6c1b___Matt.S_CG_0969.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17763,d3f39442-7338-4ed8-b495-4acaae90049e___Keller.St_CG_1853.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17765,d40f02b5-280d-49f7-8aad-a3379e2fbd07___JR_Sept.L.S_2474.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17766,d4293713-6637-424f-96ef-c73c483751c7___Matt.S_CG_0723.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17767,d42bee1e-15b3-4351-a2cb-1e062359e011___Keller.St_CG_1849.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17768,d43c1014-1f3d-4e80-bd34-e1f5243ac21e___JR_Sept.L.S_2664.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17772,d49f313e-910e-4386-a120-8b5e27dccb14___Matt.S_CG_2616.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17774,d5244d08-ddff-4848-8685-2d06caf4cbfa___Matt.S_CG_0748.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17775,d535908b-c781-41c5-9afc-b7aa0358d466___JR_Sept.L.S_8389.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17779,d5aea5fd-511a-4b5a-92d5-b4063c2c9615___Matt.S_CG_0669.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17782,d62872c2-d511-415e-aaf8-a18e0d8c6834___JR_Sept.L.S_2717.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17783,d645a5d8-a404-4825-8be7-a15725ee26d8___Matt.S_CG_2629.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17789,d7faf499-18df-4481-8d07-3d7168c83022___Matt.S_CG_7785.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17796,d96cbe0b-3d16-4e41-903a-5bb493052682___Matt.S_CG_6166.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17802,da74ea57-f6f1-4adb-8bcd-1a72c3f91bcf___Matt.S_CG_0920.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17803,daad8307-4482-4a22-bbd5-395fc6d767c6___Matt.S_CG_6637.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17804,db085918-0f2d-425a-8b10-ed5b7e6e4eb4___JR_Sept.L.S_2531.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17813,dc0b3d29-29db-41e3-b93f-3b3b55bfa021___JR_Sept.L.S_2542.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17818,dc98cddf-6178-4199-8e81-d5e3987f67b6___Matt.S_CG_6335.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17826,de4a4bd4-b611-46fd-8190-cff651b56326___Matt.S_CG_6718.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17830,dea10aaf-fc64-4dad-b553-568a8581a30d___Matt.S_CG_0688.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17831,df46d711-05b9-48cd-b175-24391bbb92ad___Matt.S_CG_7664.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17839,e0bd1520-369e-4884-85a5-46dac6268e7a___Matt.S_CG_7709.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17843,e101f7ec-da0f-4b0d-86db-69cdb79ebd83___Keller.St_CG_1832.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17848,e26a1f0a-354d-44a6-bc28-623e77112af3___Keller.St_CG_1916.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17850,e2863dd0-5964-4cad-9119-ae4b73aba144___Matt.S_CG_7712.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17857,e315bc15-63a0-402f-adda-bdd0c8ba938d___JR_Sept.L.S_2629.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17864,e3c99f3d-4947-41c6-99b1-137fb60195d2___Matt.S_CG_1374.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17866,e3d02dab-319f-45fe-97ec-5b41a060c041___Matt.S_CG_1290.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17872,e4f68173-6553-492a-a810-77e2081c314e___JR_Sept.L.S_2658.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17874,e5579fb1-6485-49da-9839-4ece906a6865___Matt.S_CG_0682.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17878,e5f6243e-0355-4cf2-b5aa-038ec1602a9f___JR_Sept.L.S_2505.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17881,e6503dc4-5ab3-427b-9bd7-08c67776352a___Matt.S_CG_6113.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17885,e6b13873-f2dd-4488-b2e2-3a8d1b358954___Matt.S_CG_6429.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17886,e6d9f6dd-1349-4d66-8bae-7be416b48d15___JR_Sept.L.S_8360.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17890,e72c5427-8973-4ba3-9654-ac7197296aa4___Matt.S_CG_0854.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17891,e74261a8-7e3a-43b5-a4de-16a7946b5d8f___Matt.S_CG_1049.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17893,e77fea03-e748-4903-bf0d-242af509ea7e___Matt.S_CG_2536.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17896,e7eabac8-f9ff-4ec1-b07b-c11791b47bda___Matt.S_CG_1677.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17897,e8051293-a895-48ed-92ff-0623301c7c8c___JR_Sept.L.S_2613.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17899,e8a03412-8e75-4ea6-a4da-e26f99653be3___Matt.S_CG_7474.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17900,e8aed11f-46ec-4c63-954d-c1320d99040d___Matt.S_CG_6760.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17902,e93fc6c6-ec9c-485a-91ab-e68aa2dfec16___Matt.S_CG_6307.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17903,e94aaf1a-0c1b-4020-87f0-93c74f929f1c___JR_Sept.L.S_8496.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17904,e99379ba-b894-4930-bd39-49298c466fec___Matt.S_CG_7492.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
17908,e9fa8424-f050-4541-ab57-7d5853f3716c___JR_Sept.L.S_2545.JPG,plant_village,test,septoria_leaf_spot,tomato,tomato
